Case,TCGA-CS-4942,TCGA-CS-4943,TCGA-CS-5393,TCGA-CS-5394,TCGA-CS-6290,TCGA-CS-6665,TCGA-CS-6666,TCGA-DB-5273,TCGA-DB-5277,TCGA-DB-A4XB,TCGA-DB-A4XD,TCGA-DB-A4XF,TCGA-DB-A64X,TCGA-DB-A75L,TCGA-DB-A75O,TCGA-DH-5142,TCGA-DH-A66B,TCGA-DH-A66D,TCGA-DH-A7UT,TCGA-DH-A7UU,TCGA-DH-A7UV,TCGA-DU-7010,TCGA-DU-7298,TCGA-DU-7299,TCGA-DU-A5TP,TCGA-DU-A5TW,TCGA-DU-A6S7,TCGA-E1-5302,TCGA-E1-5303,TCGA-E1-5304,TCGA-E1-5305,TCGA-E1-5307,TCGA-FG-7636,TCGA-FG-8185,TCGA-FG-A6J3,TCGA-FG-A87N,TCGA-HT-7477,TCGA-HT-7479,TCGA-HT-7601,TCGA-HT-7686,TCGA-HT-7855,TCGA-HT-8106,TCGA-HT-8563,TCGA-HT-A5R7,TCGA-HT-A618,TCGA-HT-A74O,TCGA-HW-8319,TCGA-HW-8320,TCGA-HW-8321,TCGA-P5-A5EU,TCGA-P5-A5EZ,TCGA-P5-A72W,TCGA-P5-A72X,TCGA-S9-A6TS,TCGA-S9-A6U1,TCGA-S9-A6U6,TCGA-S9-A6U9,TCGA-S9-A6WG,TCGA-S9-A6WL,TCGA-S9-A6WN,TCGA-S9-A7IS,TCGA-S9-A7IZ,TCGA-S9-A7QW,TCGA-S9-A7QX,TCGA-S9-A7R4,TCGA-S9-A7R8,TCGA-S9-A89Z,TCGA-TM-A84F,TCGA-TM-A84I,TCGA-VV-A86M,TCGA-WY-A858
BIN1,206.3309823,143.2754051,318.4479303,41.63465053,416.2627065,331.3207645,110.7746008,209.4285644,132.9065861,156.1801607,122.2697692,89.16717766,181.9627865,150.2725391,337.6020962,192.8265494,228.3589303,213.0451141,404.8590523,223.2589165,307.8576991,132.0576363,205.0888932,242.4203982,269.74614,141.2186699,251.1534135,96.50884695,348.7283875,103.2898632,118.0728478,140.3369364,220.8841298,127.1742002,597.5653586,135.1051057,163.9949603,293.0282418,226.6633732,267.8795086,106.4477638,144.2902583,251.9037847,210.5265282,167.5626173,439.4865934,117.2775703,196.4250613,176.1103983,165.720216,294.1671786,349.0965593,146.5080555,304.4559041,177.3038931,205.6041142,338.3637378,212.2846131,141.0960202,90.60804339,190.2459083,155.3888708,147.9109529,224.494451,161.642515,234.8772985,406.7469231,377.7370621,116.4102959,224.0912639,510.3421428
TERF2IP,210.1735566,224.7577636,199.680221,177.9952458,221.770247,169.6033906,168.4489497,224.772567,177.9097614,178.051655,210.5419315,257.2071954,274.5073374,247.1969009,194.6549327,247.1620868,295.7687097,207.0073997,209.8685583,174.9852459,202.0661818,163.3125868,194.876117,253.1832461,183.8371836,190.5093923,223.4443796,301.0073095,270.3612438,188.4645273,220.1200296,262.4713899,313.2641768,266.5750846,223.2548435,184.8625218,162.6577139,250.8128356,165.9968032,204.4041454,285.744194,150.6094136,137.1258688,283.3532067,249.2456447,218.3943605,166.7416873,181.592694,210.8003402,158.7394729,228.7215628,366.9552643,223.0075905,246.0971009,189.5874386,235.2505244,239.932772,163.0664394,230.1577833,197.5165116,185.7377902,212.8911582,397.7470137,210.6128158,213.1634895,264.3772074,100.9631531,206.4763015,208.5744806,284.1259242,230.1872909
SSRP1,208.2334318,371.8771846,186.3739402,193.8903927,187.4656654,202.6958589,328.157307,229.2052747,183.0848527,206.4247199,208.7177982,185.1467895,207.6373278,186.3004101,264.6432229,256.7484434,248.4603821,219.1033648,181.5366061,216.1030359,219.9102864,175.8835296,197.4974973,190.9197922,235.9059051,309.400214,252.4652202,203.6280788,195.7555019,431.9809806,225.3842726,235.6418809,257.5049491,249.2065028,207.6273176,256.2467877,298.8136465,190.5944167,161.34038,246.2392828,218.6472669,135.6121786,126.5762906,113.0516006,155.4225691,303.1770978,200.4777953,248.4244731,178.1816886,233.3812493,198.2446759,311.4405414,201.6444246,197.5712374,192.0101493,205.7085021,180.1200684,198.4474547,151.1859575,112.6959128,327.0479967,142.7383669,290.5280393,255.7157009,169.546436,210.0842406,212.128749,156.1567213,288.1604742,260.6419575,170.9500149
C1QA,333.7385735,154.3743288,164.2756226,32.54900592,403.5223195,379.8611812,99.42994395,266.212736,81.5214038,48.61916791,86.92388939,76.62725657,109.9744658,143.7238728,333.8807078,381.0238675,385.2969613,142.1738321,156.9620468,106.164757,223.0408281,98.70230714,101.9762254,118.7281527,245.9293567,120.311232,170.4658077,202.6126319,360.0937903,35.64871644,129.882463,75.69163961,111.1635999,110.1070992,783.5016635,82.22903173,90.75036179,161.756258,619.3805658,658.4331876,117.2829111,1004.986807,1382.106492,75.90135775,320.8869051,333.174268,47.18402196,97.69176739,86.64065862,176.1816685,120.1446278,114.4073289,47.65055478,148.9541103,98.2683908,80.98480365,210.3016409,155.8034119,46.88442274,188.4105757,75.21349775,106.6003911,35.98361155,178.1974494,118.9952712,136.52602,487.136365,530.7096862,149.8831687,180.3147372,312.8845614
ABHD2,305.5973941,257.1702324,225.0030025,632.5432178,132.2189321,353.1243423,160.9764214,193.970903,194.4225075,207.6508896,163.7489615,215.4999631,110.9427972,147.1512111,138.5402563,165.6684209,235.3268237,215.9407561,101.6920119,131.8891172,105.1028,348.7889106,215.6501751,472.4525316,222.5782599,89.48583793,109.4092659,227.3149155,131.7845305,190.6250573,219.9336843,195.1655015,154.1717732,100.6439887,64.85423236,1243.480987,336.0944426,129.1466281,291.7392875,283.9166424,167.2866287,314.7697138,298.0535239,242.061042,191.6928306,81.73761485,207.3646194,143.6927242,271.3225014,127.432465,107.4419026,90.08659286,177.4709686,140.9463157,115.0785793,139.5677832,74.43216093,161.0723664,347.5552644,420.5721267,356.325621,279.2841821,149.1307332,155.832586,176.2138577,306.6020353,242.8084248,153.2447695,230.7104314,73.64332278,154.7915089
KIDINS220,216.0127554,282.1834224,278.8300334,370.9372411,171.9606401,230.1348776,187.5378692,233.3652036,138.7399922,262.8001383,273.857839,325.0792118,144.1979681,201.6010392,170.0415155,225.1732635,265.71967,268.3086995,186.8999793,203.3098819,219.5346194,191.5266774,205.9525855,347.6327491,141.5923308,176.6043253,200.0620021,273.5488115,242.894858,293.1254992,254.1745788,228.4657908,203.4963339,235.4891757,69.57374892,240.7162063,128.8821264,204.8884799,325.0564833,254.4558359,273.8964122,225.0962466,307.391579,169.9458568,164.3152768,145.1777578,235.2996675,244.8755475,247.3763378,178.0380447,229.8807467,131.1792363,194.5813968,153.5169552,243.7583145,189.6535116,218.3972214,103.1877512,256.3030719,256.6918217,221.3502428,219.8356633,189.8227116,179.8642407,240.3423211,242.4027854,202.2398565,154.4149937,241.2819045,230.2633317,152.8867738
HNRNPA0,195.7827502,372.1659322,193.639729,221.4887563,155.5571054,157.1982192,182.601469,227.4321905,163.518252,266.6782662,252.470548,226.1223149,182.2394518,296.0976999,199.5841481,255.9383273,226.8920039,205.4877016,161.9011988,297.2567197,200.6261306,219.004075,220.923239,196.9674872,297.6210875,186.6468781,251.8208232,221.2844103,174.5942069,362.0131074,222.7288579,163.0141903,220.4819614,230.7324947,187.1552575,322.2870256,253.8740845,153.3590162,170.6342229,208.0669482,236.9556356,144.1697306,150.2662457,152.0314107,151.8255185,248.6052227,190.2406349,217.8728875,207.8028565,229.4751232,214.7389015,220.5902514,181.6490957,182.6279116,269.6005245,250.4495269,199.062148,243.7998422,206.1097108,149.1993008,201.4072698,181.3533653,284.2827489,228.8977692,216.8487526,260.3544944,201.1544906,170.6620397,271.1137191,349.098242,185.7117179
FLOT1,263.555151,184.0436542,145.5737425,148.1586632,218.9134479,238.3089675,174.3590415,299.2875805,138.557127,163.9649319,135.5145565,198.5698062,243.0504882,175.8551833,355.0012391,278.1393252,290.0614553,232.9038603,234.2613085,152.3443578,159.2403385,157.967581,142.5091279,195.019924,358.9371093,163.6212771,173.2965456,177.6409386,297.6923293,137.4636039,166.5924269,151.9476891,155.5202173,223.8487083,710.6773917,186.6177461,225.1638247,207.1388572,264.3329025,249.1101246,147.418809,201.1626561,242.2675094,261.4747135,245.3488382,494.833108,125.0950431,163.5396801,161.0219573,216.9639261,206.5280134,272.492116,212.5871369,245.0020189,155.0744927,180.9683643,233.9333943,216.0024238,177.7273887,282.6025905,216.6912957,198.1617276,196.677895,193.4722232,165.9581528,187.9729879,264.0092418,253.2307893,130.3952553,163.725419,303.5196116
CDC42BPB,135.2434253,233.2940062,261.3749428,358.4753007,196.289473,245.9969379,228.4329906,223.5677765,272.1585957,259.9770927,265.9532655,261.6731202,182.3224487,209.5777644,263.6312663,158.6667195,221.8723739,263.3388789,202.7779936,292.8849587,269.4772319,170.1309892,140.7362857,224.7458887,183.7484771,175.8318248,255.5261006,206.0527128,179.6274589,305.1330501,145.9547208,269.6073716,261.0298223,250.5464134,101.2663711,211.9901095,192.2999967,217.7864708,231.9469903,199.0584341,299.7995113,175.6105384,186.6119629,225.5949956,181.9008602,184.3637308,234.0587976,276.7965525,242.3075639,109.7002116,161.6579208,178.0583389,345.7649713,203.1835377,276.8473923,260.8466501,243.9939221,184.4871947,234.1191896,252.1521325,242.3825382,167.4422358,207.4851803,280.7175748,235.4932885,116.3577136,229.253411,173.3562762,171.8743079,118.3230806,147.426529
EIF4EBP2,247.5821119,366.4450266,266.9210175,289.2043404,217.0703593,150.5005017,283.7976474,283.0115717,177.5988905,243.4950505,254.3475534,211.3115789,244.7104801,128.9332661,253.0873223,244.1338021,215.7296241,214.7291027,182.3850485,167.4154254,236.0012784,214.2703762,238.2728363,305.621025,158.8672583,268.2830798,191.7308769,290.4591006,233.3966318,402.2944905,317.2290671,274.3645558,279.0800107,239.0231883,134.8342988,298.9676439,258.0479163,198.6165938,200.0742342,287.3814563,246.1705801,182.5839938,146.9298964,133.9899106,202.4839822,175.7892944,233.2056993,231.7792581,199.8881644,177.4579291,175.9062279,165.1342766,212.1394836,153.4028833,239.6567183,201.2406661,146.0610021,166.8583656,162.8837598,172.4287291,226.2773286,162.2891475,245.3472577,175.7594556,181.1841152,166.7374299,141.6523154,221.280983,208.905484,185.3126062,154.3470683
MGEA5,240.123005,314.0003421,292.243799,211.4926491,195.2296981,137.9332904,135.7283249,175.5808339,151.9428724,282.4189014,265.9268294,192.7918563,243.8804842,214.0455454,195.275165,132.2415537,169.3152082,198.0124343,239.6246817,157.2683387,296.9216654,172.2783987,203.7100142,319.6639837,160.4639115,218.4441283,243.7658713,169.9525583,188.3138726,368.9932751,279.7271359,314.9820377,222.7293627,249.3404899,139.0849861,244.3833649,294.1130259,191.5112379,182.9880043,232.6374185,285.4606595,146.8558023,190.6938682,213.8807232,281.5191811,173.4386721,255.9135908,209.926394,213.0063483,219.7678252,167.4055425,159.2009558,166.1800751,220.9330084,240.6130482,275.1896647,182.6352017,203.9872407,238.1505046,156.9512961,213.4903621,257.2342697,264.4734638,163.3455841,243.4699444,254.5256607,118.7631575,173.6828465,193.6792553,310.6507689,228.5047734
RAB1B,212.018739,195.0869936,183.7281647,181.5974493,226.6072163,180.0262554,256.690251,252.9812032,157.3368549,175.7689809,167.5254429,169.5261371,238.1512987,269.1437102,313.4107645,260.2381049,215.7034964,222.0981965,261.6820911,197.2791529,215.3163149,161.2734891,162.0374991,216.8945765,177.8696813,193.9709585,219.8286227,226.5473243,240.7294775,336.0020073,202.2521059,213.1645888,311.0600666,228.9388554,407.0967497,196.7387949,222.3244076,211.4485381,216.1130526,224.6362743,180.1832913,198.1645863,242.898807,196.9293364,200.7828771,329.5671303,203.8248831,174.8402914,187.087576,197.8751619,202.1542677,310.4700625,224.9939405,234.0956773,187.9706025,216.0824506,246.8999453,202.9275406,150.3447422,220.5582508,232.7438782,205.0606712,213.8012151,173.7431331,150.5845387,148.5892417,271.437005,206.8290031,242.1692038,166.3432792,208.7269532
CRTAP,189.7928605,155.1864427,177.7108863,200.1118806,350.2569107,198.3567472,356.2585476,279.2153552,180.7258912,118.3684231,166.3133213,286.52589,236.4381899,160.6565627,232.6523098,135.6170288,204.5214028,119.0703265,171.1128695,194.6583983,162.2665337,94.8307082,203.9524559,193.1895073,107.9073229,225.0727097,160.9379499,220.5176408,306.5681633,177.0802072,238.5215978,136.6682609,251.4961097,200.0653034,245.914756,194.6886307,230.3101959,303.7175311,179.3198808,224.3614627,120.5638385,214.2314318,262.8261355,130.1529122,183.9491821,358.5503274,102.1699988,267.8663856,200.1576002,131.0872079,252.4365427,300.0732387,309.9773179,193.9894025,166.614229,112.6563586,228.5363425,253.8699384,181.0829364,623.9026348,154.4658642,308.4113,155.5955873,382.7152753,283.3047497,254.7993169,274.1152014,187.779952,137.7601104,203.0761233,338.1857941
ACTR1A,220.363902,257.7477386,197.3156195,211.4167796,199.7683151,181.504434,188.964444,257.9838008,186.9433143,199.9801855,191.6396865,137.0560578,236.0785223,177.4872543,248.7783392,286.3947774,249.0563232,229.8028551,206.2929744,131.3829165,175.2687249,168.3284238,200.5734525,232.3457833,215.0163246,186.0488058,195.7813709,274.8543845,227.3350814,281.3049194,220.2364954,196.9998392,292.0912836,218.7067996,419.067752,399.3914371,218.7409924,193.0114912,249.2232775,270.0573919,176.2990429,179.1919709,197.6834292,222.7490116,198.587181,269.7608401,191.0161779,194.7084626,180.7244967,282.9619567,172.8150691,273.2558073,214.2782884,188.1033318,217.0447838,217.6923337,175.0898073,172.3242867,196.2061899,210.604636,258.7726434,173.8559496,250.4703473,154.7877308,183.972314,189.1770649,216.6631641,228.1662506,187.3280976,203.5578473,222.949294
DDX24,136.0157039,225.0284682,216.1894731,211.2460647,250.4764314,229.4146946,210.9065131,308.7667619,254.2195008,198.6684642,223.3372944,323.666261,257.6584169,232.7123098,233.0766772,176.9135811,282.3830168,216.5363093,173.4763929,229.103271,223.2912727,152.6696007,204.8161482,262.4671172,160.5304427,189.7867292,199.6937729,213.7410931,257.5075163,65.81300952,166.9884106,300.4685967,256.9371881,204.9392266,162.5887866,222.8348754,147.765658,266.5238008,222.0639661,279.7984645,306.6651474,257.7940036,167.0225499,310.6187445,159.6940653,254.9091706,188.6895488,231.2199197,250.5758931,104.1117429,144.2943035,385.0783272,224.7236088,230.4465407,211.4980605,267.2143634,229.2437259,178.5780889,220.6504052,363.1489745,224.8025526,195.7731718,184.3092928,132.7214005,193.0400045,146.0491844,228.2162817,178.5270287,134.5328158,140.4823089,150.3471233
GRIK3,209.702649,283.4647629,194.4350973,154.7784746,116.2761695,223.4911751,197.0710098,141.5512526,381.4572543,226.0149622,227.8579733,324.7259767,199.7800328,136.3795712,112.2946447,306.8983896,190.9981905,403.2742364,134.538895,255.3108276,168.5693634,392.9439675,228.4691775,333.1944212,167.183175,257.3932675,156.3581329,231.9155117,82.39915733,616.955424,214.7393154,291.9822623,251.5434227,306.0354339,69.73002535,520.3920769,227.5141323,85.80603875,284.4220494,394.3550681,287.4656647,163.109976,54.87271708,150.7354728,78.53561079,118.3058493,179.0262867,292.0530563,303.8906311,246.9559987,169.3858152,173.8286451,142.8521923,122.8546292,248.0724367,215.6463145,67.12256273,84.62331112,123.1764735,67.8033842,230.6010983,57.61286851,252.3488187,225.3651646,277.9950624,352.7674767,156.8233227,66.51220128,436.4093081,137.080146,108.9508708
PFDN5,203.6939243,209.959195,245.5535795,134.1034118,276.0032752,152.5350225,196.5501958,272.6913122,170.0831242,114.7469342,150.1340582,155.3234711,311.2761606,171.611812,291.5090668,265.8911652,204.4755611,174.9500014,271.9261376,159.1781093,251.424429,131.3366133,196.8762466,192.5305569,175.8539017,235.9126789,165.4257056,198.7580782,346.6988563,180.2794531,248.5143467,220.8260712,364.4812833,328.6631611,400.6897797,158.6282167,129.753364,279.1092433,157.9003265,187.7136476,206.353931,164.0053315,123.295857,141.1048653,161.2427992,380.8278344,126.3048918,195.4799713,175.3020857,103.0868705,210.609306,343.045748,150.3877453,312.2127416,165.3391207,192.8895622,226.7023948,209.3793019,155.9163445,130.5361137,164.3703175,206.4110917,263.9855494,315.4465489,207.9750271,245.60454,184.6569293,276.3903153,120.6926733,358.7326896,381.4550387
ZC3H7B,213.9407801,146.5960547,254.3456162,283.9881548,186.6593114,250.0299678,226.4629582,111.8407204,179.4092563,266.1079519,239.2786274,230.5377822,173.85649,209.8021741,250.7696091,162.7172896,206.9280769,271.2864814,233.231057,276.3412977,214.8805449,219.8818449,140.2362533,233.6197494,182.2627004,209.5977144,282.1534705,207.1096085,129.7820538,129.320073,232.6284341,231.6910005,264.2471586,192.2938248,165.2454625,228.2729314,122.0945926,196.1578491,238.5039932,180.1702557,219.4573768,199.3030683,169.333765,254.2326994,174.0572931,212.1705463,235.7960154,239.1664132,198.7598995,231.138131,224.8817645,291.0263987,304.6551751,138.8017784,237.9353201,237.0668882,209.9872513,155.5079571,242.2983325,279.6557755,248.5162558,171.378932,245.908358,247.630517,231.4928354,272.6415635,182.9926992,198.5841001,251.7085553,197.5664246,169.4897204
CASC3,326.4678275,326.9400695,206.1076509,228.8103864,360.4400053,201.3455092,275.1702731,259.1885912,250.9096349,220.0837113,218.7637434,171.5723894,193.0017299,186.1576062,266.1121956,270.8290048,198.5161779,197.7659985,201.565933,230.9670224,206.3445948,171.8395138,118.1893853,234.2494172,187.6292389,178.6228023,226.6433466,256.3898398,293.1191037,247.0480804,258.6701476,183.4539573,226.9639414,174.5902667,152.8997183,154.8043429,171.5119027,234.6017896,186.941214,179.8732696,232.1557677,111.6785933,133.6963251,135.9211137,178.1539317,274.6757822,179.7397826,325.6520766,168.9198123,210.3892598,251.4222574,247.6132927,282.9438332,166.6123224,215.9396888,146.7706048,227.3049763,135.7124562,209.6749743,177.393193,177.8611525,151.9387324,306.3364356,292.9572993,198.9315765,267.0590177,163.0943254,158.6332373,293.084171,206.6288256,178.6959387
PTPLAD1,252.4795061,279.133472,224.1861415,321.2791476,271.441618,144.7030209,342.7174168,314.2906013,270.4030895,187.8610392,245.4648175,177.8801945,272.1556795,188.0956876,185.5473126,174.8497194,226.7315582,227.6876039,156.325715,216.931371,208.82816,247.5316593,237.1818565,252.1289265,106.7541863,132.4719366,178.7048715,273.1136169,248.1716503,165.6543379,266.7295696,289.5431981,198.0789148,300.508303,126.4579419,138.7409234,155.3433858,288.9858979,255.7992894,217.4516375,211.1943037,205.5016959,253.9726952,236.5977692,214.5740712,118.4126925,217.1209449,228.4039249,206.3714763,200.4885882,129.1283069,168.8646313,216.0440401,200.0351718,248.8374996,245.9399316,165.7890639,142.7295162,223.4699978,371.8566932,168.6438109,330.8814277,216.2920155,211.1352407,183.9238189,116.3577136,170.571293,266.3209557,157.1445869,93.09286309,154.4105598
VAT1,157.9786327,197.5608823,151.3777722,163.8451547,217.0242788,260.5266518,254.2471883,342.7508818,182.0973804,183.0133807,159.4662128,250.5713814,125.9380573,117.7536123,249.9535174,239.8710575,236.5645419,172.7936775,177.3549919,144.7282904,169.5085253,216.7626194,150.8429927,147.1801513,154.2990464,142.6390802,163.4695019,311.3482794,251.4730315,157.4484893,205.9811039,170.9764259,173.4994335,175.0592357,645.0417831,259.8826054,171.8158243,195.3035387,309.9848709,233.9243491,108.7970666,186.2342978,452.0102548,100.3717321,251.0941293,400.2471959,90.78503188,133.9331901,223.7164472,512.6304535,218.2164532,247.5839215,253.5228451,173.2968913,172.7772555,114.8276454,200.9746998,189.2390996,164.3052084,469.579581,274.4588799,154.902313,183.8945644,166.5299054,140.8401654,271.8479629,245.7268515,133.2149054,197.5064999,161.1662704,239.3617661
HSPB8,186.8920961,140.5322562,137.1256476,266.3100289,698.7168079,123.1695131,20.56078152,391.5107106,69.45228285,101.3731028,267.883143,574.5656513,105.2434917,77.11515133,780.513071,107.0122712,158.450799,165.6675276,266.1688447,41.07154308,166.8997378,50.12703984,136.4481324,117.117388,94.44663136,63.37022895,68.4670967,364.3172794,722.3253575,15.83002165,144.1145613,94.21643581,227.6026746,101.9001525,39.00630879,24.38505268,29.35862479,549.1336316,321.9205249,415.0053548,254.9399591,109.7845698,367.2594989,252.2506758,176.8300148,116.7832853,154.5966904,343.2230954,277.6374158,37.39823765,170.4483984,319.5474514,656.4137744,91.05159459,118.6701353,234.6033122,544.7616872,300.6257349,184.0423362,515.879154,24.66895346,186.351639,61.74544298,91.39989216,230.0866161,112.9096762,25.37344517,494.2967034,21.61876108,14.45167137,301.6466195
CSNK1D,189.1335973,220.6610859,205.1618124,200.0549756,214.8356031,167.6048816,217.6770786,241.6623308,166.0052244,292.1997648,248.8487177,223.3973391,208.7439891,206.8440528,296.4382766,185.6512449,202.4126992,216.7416778,233.4128661,183.4528857,287.5509053,194.1913428,151.6309243,179.0294019,226.481197,214.2078133,263.6961265,210.8398156,202.0876527,230.8025735,186.0421872,186.7396364,257.0554732,250.9818815,244.4457681,215.4065248,230.5533321,178.613247,196.5961681,197.1775368,257.3297725,141.1565061,184.3007477,202.9541831,198.4872623,234.0206695,187.216018,214.8833114,132.4448531,180.8999585,113.2619736,233.2205902,254.7912048,273.2460372,240.868071,228.7157895,295.2921146,260.936245,228.7363399,252.1786788,263.5991764,206.3889775,212.7546419,211.6079155,169.1100263,163.672506,176.07048,286.1331045,211.015639,191.2438174,182.7593752
DNAJB2,190.6404845,140.8029609,186.5674064,141.3112319,248.3338308,183.7190033,158.508224,203.0863776,151.650288,197.6704181,169.0891752,192.5900047,291.660587,186.912436,406.5131434,127.8052113,165.8541823,185.5468101,361.7399455,169.325196,278.4514547,165.0211062,207.9830184,179.776211,137.5563366,187.6436557,220.0612952,167.7973286,214.9143202,166.0905977,156.6928507,174.3427381,269.6172647,227.1147353,460.4181838,115.7506453,128.7402974,329.4093319,190.5713249,186.466317,209.8576355,147.4412257,142.88527,290.9001442,170.5851356,393.0350559,173.4734008,210.1771312,201.8584163,204.9748299,244.1049074,455.9256884,262.7992883,258.3255299,208.5228077,196.7101912,345.9615279,189.0175098,131.9381755,180.924066,226.0762233,246.928088,320.2663661,223.5491068,135.0455681,218.211766,201.6127558,223.3492861,117.1136827,134.2199186,311.8687022
APLNR,28.27303526,66.01605245,30.56790521,44.21429366,289.9647132,253.5408664,201.3733725,723.2366443,17.09791482,12.03359998,39.04701284,338.754543,89.72256469,20.25802992,1034.383842,72.64027206,130.7625918,73.7463877,341.8621262,35.36524096,91.49536767,188.579874,73.41379221,115.3748299,108.7056549,49.56483697,7.226443009,192.8933579,288.2211576,9.016050408,53.99346051,9.41358246,47.95246286,37.21600152,696.5501067,97.16409311,75.65569149,345.9746076,947.6870452,436.4277944,33.55858691,604.985978,312.7409231,116.6344909,213.2001949,86.41215005,123.0010798,59.09725183,53.95464807,260.6854469,101.7425788,73.87276691,179.3362029,22.9967419,47.24278652,44.57400314,145.851409,151.0268836,294.9384482,2926.058479,99.79866097,136.2804196,3.464187528,52.989047,95.74415766,46.9864049,186.0558457,869.9654677,34.83826627,5.17851409,92.316181
NDRG1,158.1104886,156.6662996,472.8137041,26.78274647,292.821507,393.0765625,182.5335382,114.5230746,310.871207,158.0907065,193.6488723,225.4915339,359.4435894,100.1680909,216.7874261,101.8429713,157.9465412,174.6419567,449.5538431,143.3247258,231.7437413,171.1184855,192.2092792,423.8513031,98.30521251,150.7877469,214.699,212.0210527,789.8141961,126.2246998,178.8213189,501.7216796,105.0837828,217.5511275,190.0307216,48.98950774,182.9392772,576.263175,237.6867473,247.7835995,261.3802935,276.4243169,71.9458837,306.2481274,196.1142048,222.77507,111.8177528,156.2103891,183.6209367,131.6093141,289.4338422,228.2859475,258.9942039,154.4067119,199.7245552,126.8323515,356.4936428,232.6464052,138.6725703,171.499552,253.3427889,185.3785233,280.1598815,122.2977338,119.213476,148.2931448,114.6146451,152.5371935,32.08679193,41.18727231,178.346738
PICALM,197.6663646,202.8306153,224.5085853,138.9592086,240.3163771,375.4320481,197.116297,212.8838047,197.3117833,148.6235184,230.8981935,230.5630136,132.9100232,257.1933083,144.8078605,295.3446157,233.9515805,171.9516832,201.444727,167.2773731,172.179924,186.4167945,235.1665778,219.1228509,223.2213594,194.0728816,191.6848516,246.2975472,270.6318498,213.2067325,186.2518257,251.5058828,152.4211662,171.6759608,201.1575191,159.9603041,195.2784057,255.8136764,369.8722021,291.7768176,198.0706111,405.2524446,360.5681581,152.3109266,273.22598,150.9207582,189.3875365,167.2429007,229.9808451,190.3945481,206.6246142,136.113879,137.0326576,164.9468861,208.267785,194.7268057,338.5209354,228.3130617,121.7783295,250.9309235,193.0278688,212.1834382,150.6920558,220.4891771,233.4324495,220.6746514,219.4127602,169.5462456,189.7278865,239.9881072,241.8379251
C19orf63,163.7558665,187.1228386,143.1863483,121.0322191,263.7672074,175.6884081,232.3954692,346.1115628,239.2775671,124.7271235,248.0006286,163.6225298,242.9652752,166.9977551,293.3025126,164.5876929,216.7835201,214.0908321,267.0872842,222.4450829,268.2195871,171.0230249,124.4600922,254.6614899,113.6042813,125.3676425,138.4282686,154.0970922,339.9294029,217.1499011,170.1287908,243.5232863,271.6278628,322.6332315,378.8734385,165.7100673,293.0772686,210.9505359,151.285734,279.6980865,230.9975168,178.552476,167.2820051,162.0739171,206.354309,338.6199713,180.4210225,249.870657,234.2392876,36.62455331,152.5520446,394.7411209,229.272046,285.0966619,227.6951344,232.1900566,242.5238783,189.7216756,159.9008228,23.65393015,231.5523265,278.2126517,251.9035929,250.482472,186.5575757,160.4113718,152.6222335,209.9162166,263.3739996,219.9026887,234.8126229
SEC62,262.4814906,221.581485,232.6127331,277.0458838,261.6041052,195.6020434,173.1362646,280.4656069,153.2046425,207.1090961,248.1349272,229.8817697,205.0920069,209.8837749,243.0656753,210.5140461,204.5443236,192.3854462,195.3541122,164.4472343,167.8597702,220.9947325,205.9222771,247.8970013,154.7869135,138.8762409,175.5979604,223.6883226,294.2827079,175.6675552,279.3544453,281.4600128,284.7103464,203.8672959,239.1324105,141.7342017,217.3227024,322.5956893,254.1457833,231.9444546,197.9288382,199.8712764,210.9729107,220.9194497,252.0683309,153.485078,218.0981277,195.0942197,192.6807361,183.0657274,189.7439906,264.8845392,237.5066886,179.5023643,219.9987883,179.381656,283.2404471,132.8317633,221.3028731,331.0790903,135.9809102,207.0082306,200.776369,189.8649881,204.7746637,202.640848,145.8973059,199.7815419,180.045992,176.1598826,207.520938
GNA12,370.1864892,165.4913009,146.7130526,333.6652185,223.5672606,167.13676,186.3150923,271.1000842,166.1698031,192.2809607,203.9591892,181.3116457,175.4888181,199.4589508,292.1945855,210.1668558,211.0767216,207.9726119,223.2921447,217.6906773,281.5820019,183.0467761,185.6937088,222.8861895,207.4322086,224.6989145,172.6061233,262.8762613,251.4459659,201.3861526,258.6701476,227.7401147,257.0554732,169.699593,149.1491132,164.5364237,116.5024762,263.9608696,241.0697793,243.2892411,164.0867168,212.2685316,192.6695842,166.7949493,310.4954228,185.3253473,210.7459818,164.291897,191.0304419,271.6109909,181.291603,204.787651,256.8305323,134.6039573,206.9289209,211.3663746,221.0171512,164.3223741,211.1197224,428.0055438,160.3649626,267.6731415,201.9717558,224.8676148,156.8177274,164.137719,193.2433786,349.6517114,183.5836079,132.5639957,166.6008692
